COD_UNIC,EAN,Name,Brand,Price,Stock,ProductURL,ImageURL,LastSeen,MissingCount
340792,6976625332939,"Baterie Externa Wireless Dudao K14S+, 10000mAh, 22.5W, QC + PD + FQI, 1 x QI - 1 x USB-A - 1 x USB-C, Neagra",Dudao,81.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-wireless-dudao-k14s-plus-10000mah-22-5w-qc-plus-pd-plus-fqi-1-x-qi-1-x-usb-a-1-x-usb-c-neagra,https://img.gsmnet.ro/600x600/products/202900/baterie-externa-wireless-dudao-1-1745847913.jpg,2026-08-03 14:39:56,0
340793,6941991120251,"Incarcator Retea Cu Cablu USB-C Borofone BN26 Fuente, 20W, 3A, 1 x USB-C, Alb ",Borofone,24.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-cu-cablu-usb-c-borofone-bn26-fuente-20w-3a-1-x-usb-c-alb,https://img.gsmnet.ro/600x600/products/202901/incarcator-retea-cu-cablu-6-1745309664.jpg,2026-08-03 14:39:56,0
340794,5900217129714,"Handsfree Bluetooth Blavec Adventure 5, MultiPoint, A2DP, Negru BHAD5-B ",Blavec,104.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-blavec-adventure-5-multipoint-a2dp-negru-bhad5-b,https://img.gsmnet.ro/600x600/products/202902/handsfree-bluetooth-blavec-adventure-3-1745309570.png,2026-08-03 14:39:56,0
340796,023942440826,"Card Memorie microSDHC Verbatim, 16Gb, Clasa 10 / UHS-1 U1, Cu Adaptor 44082",Verbatim,43.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/card-memorie-microsdhc-verbatim-16gb-clasa-10-uhs-1-u1-cu-adaptor-44082,https://img.gsmnet.ro/600x600/products/202904/card-memorie-microsdhc-verbatim-1-1748441446.jpg,2026-08-03 14:39:56,0
340797,619659136703,"Memorie Externa USB-A 3.0 SanDisk Ultra Flair, 64Gb SDCZ73-064G-G46 ",SanDisk,79.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/memorie-externa-usb-a-3-0-sandisk-ultra-flair-64gb-sdcz73-064g-g46,https://img.gsmnet.ro/600x600/products/202905/memorie-externa-usb-a-3-0-1-1779695105.png,2026-08-03 14:39:56,0
340798,6922794736542,"Cititor Card USB / USB-C / microUSB Vention, SD - microSD, Gri CCJH0 ",Vention,33.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-usb/cititor-card-usb-usb-c-microusb-vention-sd-microsd-gri-ccjh0,https://img.gsmnet.ro/600x600/products/202906/cititor-card-usb-1-1745911759.jpg,2026-08-03 14:39:56,0
340800,6941948704916,"Mediaplayer Xiaomi Mi TV Box S, Wi-Fi, 4K, HDR10+, Gen 3 PFJ4191EU",Xiaomi,349.99,5,https://www.gsmnet.ro/gadgeturi-smart-home/mediaplayer-xiaomi-mi-tv-box-s-wi-fi-4k-hdr10-plus-gen-3-pfj4191eu,https://img.gsmnet.ro/600x600/products/202908/mediaplayer-xiaomi-mi-tv-5-1745837751.jpg,2026-08-03 14:39:56,0
340801,0660982742734,Placa Testare Mechanic T810 pentru Apple iPhone / Android Series,Mechanic,19.99,5,https://www.gsmnet.ro/aparatura-instrumente-service-instrumente-service/placa-testare-mechanic-t810-pentru-apple-iphone-android-series,https://img.gsmnet.ro/600x600/products/202909/placa-testare-mechanic-t810-1-1747988571.jpg,2026-08-03 14:39:56,0
340803,6942174892125,"Incarcator Statie Mechanic 6C with Display, 40W, 3A, 1 x USB-C - 5 x USB-A, Negru ",Mechanic,140.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-statie-mechanic-6c-with-display-40w-3a-1-x-usb-c-5-x-usb-a-negru,https://img.gsmnet.ro/600x600/products/202911/incarcator-statie-mechanic-6c-1-1746019177.jpg,2026-08-03 14:39:56,0
340804,6941876219100,"Touch Pen UGREEN pentru Apple iPad, Versiune Activ, Alb",UGREEN,109.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-touchpen/touch-pen-ugreen-pentru-apple-ipad-versiune-activ-alb,https://img.gsmnet.ro/600x600/products/202912/touch-pen-ugreen-alb-5-1744810286.jpg,2026-08-03 14:39:56,0
340805,6957303842735,"Adaptor Audio si Video USB-C - HDMI UGREEN, Alb",UGREEN,59.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/adaptor-audio-video-usb-c-hdmi-ugreen-alb,https://img.gsmnet.ro/600x600/products/202913/adaptor-audio-video-2-1744810645.jpg,2026-08-03 14:39:56,0
340807,6953156204164,"Cablu Video Baseus High Definition, HDMI - HDMI, 8K, 2m, Negru CAKGQ-K01 ",Baseus,38.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-audio-video/cablu-video-baseus-high-definition-hdmi-hdmi-8k-2m-negru-cakgq-k01,https://img.gsmnet.ro/600x600/products/202915/cablu-video-baseus-high-5-1744814623.jpg,2026-08-03 14:39:56,0
340808,6953156204157,"Cablu Video Baseus High Definition, HDMI - HDMI, 8K, 1m, Negru CAKGQ-J01 ",Baseus,33.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-audio-video/cablu-video-baseus-high-definition-hdmi-hdmi-8k-1m-negru-cakgq-j01,https://img.gsmnet.ro/600x600/products/202916/cablu-video-baseus-high-7-1744814162.jpg,2026-08-03 14:39:56,0
340809,5907769366093,"Baterie Externa Wireless WZK WRW349YWS, 10000mAh, 20W, PD + FQI, 1 x QI - 1 x USB-C, Alba",WZK,79.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-wireless-wzk-wrw349yws-10000mah-20w-pd-plus-fqi-1-x-qi-1-x-usb-c-alba,https://img.gsmnet.ro/600x600/products/202917/baterie-externa-wireless-wzk-1-1745849253.jpg,2026-08-03 14:39:56,0
340813,6976625334179,"Incarcator Retea Dudao A27P, 30W, 3A, 1 x USB-C, Negru",Dudao,25.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-dudao-a27p-30w-3a-1-x-usb-c-negru,https://img.gsmnet.ro/600x600/products/202921/incarcator-retea-dudao-a27p-1-1746017049.jpg,2026-08-03 14:39:56,0
340814,6976625334162,"Incarcator Retea Dudao A27P, 30W, 3A, 1 x USB-C, Alb ",Dudao,27.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-dudao-a27p-30w-3a-1-x-usb-c-alb,https://img.gsmnet.ro/600x600/products/202922/incarcator-retea-dudao-a27p-1-1746016782.jpg,2026-08-03 14:39:56,0
340815,6932172678470,"Touch Pen Baseus Smooth Writing 3 Magnetic 3in1 Series, Versiune Pasiv, Alb P80080801211-00",Baseus,45.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-touchpen/touch-pen-baseus-smooth-writing-3-magnetic-3in1-series-versiune-pasiv-alb-p80080801211-00,https://img.gsmnet.ro/600x600/products/202923/touch-pen-baseus-smooth-1-1745837304.jpg,2026-08-03 14:39:56,0
340816,6932172679491,"Incarcator Wireless Baseus MagPro pentru Apple Watch Series, USB-C, Negru P10264106123-00",Baseus,32.99,5,https://www.gsmnet.ro/wearables-accesorii-wearables/incarcator-wireless-baseus-magpro-pentru-apple-watch-series-usb-c-negru-p10264106123-00,https://img.gsmnet.ro/600x600/products/202924/incarcator-wireless-baseus-magpro-1-1745852407.jpg,2026-08-03 14:39:56,0
340821,6971824162479,"Folie de protectie Ecran Privacy DUX DUCIS pentru Samsung Galaxy S25 Ultra S938, Sticla Securizata, Edge Glue",DUX DUCIS,15.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-privacy-dux-ducis-pentru-samsung-galaxy-s25-ultra-s938-sticla-securizata-edge-glue,https://img.gsmnet.ro/600x600/products/202929/folie-de-protectie-ecran-1-1745842234.jpg,2026-08-01 02:50:04,10
340822,6971824162455,"Folie de protectie Ecran Privacy DUX DUCIS pentru Samsung Galaxy S25 S931, Sticla Securizata, Edge Glue",DUX DUCIS,15.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-privacy-dux-ducis-pentru-samsung-galaxy-s25-s931-sticla-securizata-edge-glue,https://img.gsmnet.ro/600x600/products/202930/folie-de-protectie-ecran-1-1745841959.jpg,2026-08-03 14:39:56,0
340834,6942007619011,"Cablu Audio si Video Lightning - HDMI HOCO UA27, 2m, Gri ",HOCO,54.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-audio-video-lightning-hdmi-hoco-ua27-2m-gri,https://img.gsmnet.ro/600x600/products/202942/cablu-audio-video-8-1744886753.jpg,2026-08-03 14:39:56,0
340835,6931474789020,"Lavaliera HOCO L15, Lightning, Neagra ",HOCO,45.99,5,https://www.gsmnet.ro/gadgeturi-utile/lavaliera-hoco-l15-lightning-neagra,https://img.gsmnet.ro/600x600/products/202943/lavaliera-hoco-l15-lightning-8-1744877343.jpg,2026-08-03 14:39:56,0
340838,6942007633321,"Handsfree Bluetooth HOCO W56, A2DP, Negru ",HOCO,59.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-hoco-w56-a2dp-negru,https://img.gsmnet.ro/600x600/products/202946/handsfree-bluetooth-hoco-w56-6-1744878003.jpg,2026-08-03 14:39:56,0
340839,6942007641333,"Boxa Portabila Bluetooth HOCO HC27, 2 x 8W, Neagra ",HOCO,61.99,0,https://www.gsmnet.ro/gadgeturi-boxe-bluetooth/boxa-portabila-bluetooth-hoco-hc27-2-x-8w-neagra,https://img.gsmnet.ro/600x600/products/202947/boxa-portabila-bluetooth-hoco-4-1744883884.jpg,2026-08-03 14:39:56,0
340842,6942007619028,"Cablu Audio si Video USB-C - HDMI HOCO UA27, 2m, Gri ",HOCO,40.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-audio-video-usb-c-hdmi-hoco-ua27-2m-gri,https://img.gsmnet.ro/600x600/products/202950/cablu-audio-video-8-1744883998.jpg,2026-08-03 14:39:56,0
340843,6942007625616,"Handsfree Bluetooth HOCO W35 Max, A2DP, Albastru ",HOCO,69.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-hoco-w35-max-a2dp-albastru,https://img.gsmnet.ro/600x600/products/202951/handsfree-bluetooth-hoco-w35-1-1744884070.jpg,2026-08-03 14:39:56,0
340848,6942007601702,"Handsfree Bluetooth HOCO W46, A2DP, Alb ",HOCO,39.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-bluetooth-hoco-w46-a2dp-alb,https://img.gsmnet.ro/600x600/products/202956/handsfree-bluetooth-hoco-w46-5-1744884336.jpg,2026-08-03 14:39:56,0
340850,6942007637572,"Suport Auto Magnetic HOCO H57, Universal, Negru ",HOCO,25.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-hoco-h57-universal-negru,https://img.gsmnet.ro/600x600/products/202958/suport-auto-magnetic-magsafe-9-1744885915.jpg,2026-08-03 14:39:56,0
340851,6942007637565,"Suport Auto Magnetic HOCO H56, Universal, Negru ",HOCO,22.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-hoco-h56-universal-negru,https://img.gsmnet.ro/600x600/products/202959/suport-auto-magnetic-magsafe-9-1744884550.jpg,2026-08-03 14:39:56,0
340852,6920680857432,"Camera Auto Fata Spate XO Design XJ03, 1080P, Afisaj 2inch ",XO Design,159.99,0,https://www.gsmnet.ro/gadgeturi-accesorii-auto/camera-auto-fata-spate-xo-design-xj03-1080p-afisaj-2inch,https://img.gsmnet.ro/600x600/products/202960/camera-auto-fata-spate-1-1745913489.jpg,2026-08-03 14:39:56,0
340853,6920680858163,Compresor Auto XO Design CZ018 ,XO Design,124.99,5,https://www.gsmnet.ro/gadgeturi-accesorii-auto/compresor-auto-xo-design-cz018,https://img.gsmnet.ro/600x600/products/202961/compresor-auto-xo-design-1-1745913743.jpg,2026-08-03 14:39:56,0
340857,0660982706477,"Card Memorie microSDXC SanDisk Ultra, 64Gb, Clasa 10, Cu Adaptor SDSQUNR-064G-GN3MA ",SanDisk,97.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/card-memorie-microsdxc-sandisk-ultra-64gb-clasa-10-cu-adaptor-sdsqunr-064g-gn3ma,https://img.gsmnet.ro/600x600/products/202965/card-memorie-microsdxc-sandisk-1-1745844124.jpg,2026-08-03 14:39:56,0
340859,0660982723023,"Display cu Touchscreen Honor 400 Lite, cu Rama si Acumulator, Negru (Velvet Black), Service Pack 0235ANSY ",Honor,279.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-400-lite-cu-rama-acumulator-negru-velvet-black-service-pack-0235ansy,https://img.gsmnet.ro/600x600/products/202967/display-cu-touchscreen-honor-1-1754924065.jpg,2026-08-03 14:39:56,0
340860,0660982723016,"Display cu Touchscreen Honor 400 Lite, cu Rama si Acumulator, Gri (Velvet Grey), Service Pack 0235ANTA ",Honor,299.99,5,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-400-lite-cu-rama-acumulator-gri-velvet-grey-service-pack-0235anta,https://img.gsmnet.ro/600x600/products/202968/display-cu-touchscreen-honor-1-1754924069.jpg,2026-08-03 14:39:56,0
340861,0660982723030,"Display cu Touchscreen Honor 400 Lite, cu Rama si Acumulator, Verde (Marrs Green), Service Pack 0235ANTB ",Honor,279.99,5,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-400-lite-cu-rama-acumulator-verde-marrs-green-service-pack-0235antb,https://img.gsmnet.ro/600x600/products/202969/display-cu-touchscreen-honor-1-1754924096.jpg,2026-08-03 14:39:56,0
340862,0660982722958,"Display cu Touchscreen Honor 400 Lite, cu Rama, Negru (Velvet Black), Service Pack 0235ANTF ",Honor,239.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-400-lite-cu-rama-negru-velvet-black-service-pack-0235antf,https://img.gsmnet.ro/600x600/products/202970/display-cu-touchscreen-honor-1-1754924237.jpg,2026-08-03 14:39:56,0
340863,0660982722972,"Display cu Touchscreen Honor 400 Lite, cu Rama, Gri (Velvet Grey), Service Pack 0235ANTG ",Honor,219.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-400-lite-cu-rama-gri-velvet-grey-service-pack-0235antg,https://img.gsmnet.ro/600x600/products/202971/display-cu-touchscreen-honor-1-1754924240.jpg,2026-08-03 14:39:56,0
340864,0660982722910,"Display cu Touchscreen Honor 400 Lite, cu Rama, Verde (Marrs Green), Service Pack 0235ANTH ",Honor,219.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-400-lite-cu-rama-verde-marrs-green-service-pack-0235anth,https://img.gsmnet.ro/600x600/products/202972/display-cu-touchscreen-honor-1-1754924244.jpg,2026-08-03 14:39:56,0
340865,0660982721890,"Acumulator Honor X7c / Play9T / 200 Smart / X6b / X6a, HB476594EGW, Service Pack  2402AADE ",Honor,86.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-honor-x7c-play9t-200-smart-x6b-x6a-hb476594egw-service-pack-2402aade,https://img.gsmnet.ro/600x600/products/202973/acumulator-honor-x7c-1-1751468364.jpg,2026-08-03 14:39:56,0
340866,0660982723412,"Acumulator Honor 400 Lite, HB476594EGW-A, Service Pack 0235ANSX ",Honor,79.99,0,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-honor-400-lite-hb476594egw-a-service-pack-0235ansx,https://img.gsmnet.ro/600x600/products/202974/acumulator-honor-400-lite-1-1762421256.jpg,2026-08-03 14:39:56,0
340867,0660982722934,"Capac Baterie Honor 400 Lite, Negru (Velvet Black), Service Pack 0235ANSM ",Honor,61.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-400-lite-negru-velvet-black-service-pack-0235ansm,https://img.gsmnet.ro/600x600/products/202975/capac-baterie-honor-400-1-1753175870.jpg,2026-08-03 14:39:56,0
340868,0660982722897,"Capac Baterie Honor 400 Lite, Gri (Velvet Grey), Service Pack 0235ANSN ",Honor,59.99,5,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-400-lite-gri-velvet-grey-service-pack-0235ansn,https://img.gsmnet.ro/600x600/products/202976/capac-baterie-honor-400-1-1753175792.jpg,2026-08-03 14:39:56,0
340869,0660982722927,"Capac Baterie Honor 400 Lite, Verde (Marrs Green), Service Pack 0235ANSP ",Honor,61.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-400-lite-verde-marrs-green-service-pack-0235ansp,https://img.gsmnet.ro/600x600/products/202977/capac-baterie-honor-400-1-1753175775.jpg,2026-08-03 14:39:56,0
340870,0660982722941,"Placa cu Conector Incarcare - Microfon - Modul Cititor SIM Honor 400 Lite, Service Pack 0235ANSF ",Honor,34.99,5,https://www.gsmnet.ro/piese-componente-conectori-incarcare/placa-cu-conector-incarcare-microfon-modul-cititor-sim-honor-400-lite-service-pack-0235ansf,https://img.gsmnet.ro/600x600/products/202978/placa-cu-conector-incarcare-1-1752746910.jpg,2026-08-03 14:39:56,0
340871,0660982723085,"Placa Antena Honor 400 Lite, Service Pack 0235ANSD ",Honor,30.99,5,https://www.gsmnet.ro/piese-componente-piese/placa-antena-honor-400-lite-service-pack-0235ansd,https://img.gsmnet.ro/600x600/products/202979/placa-antena-honor-400-1-1758105559.jpg,2026-08-03 14:39:56,0
340873,0660982741584,"Covor Service Forward FW-S500, 50cm x 35cm ",Forward,81.99,0,https://www.gsmnet.ro/aparatura-instrumente-service-instrumente-service/covor-service-forward-fw-s500-50cm-x-35cm,https://img.gsmnet.ro/600x600/products/202981/covor-service-forward-fw-s500-3-1747991669.jpg,2026-08-03 14:39:56,0
340874,6975168200853,Statie Aer Cald Forward FW-BF03 ,Forward,799.99,0,https://www.gsmnet.ro/aparatura-instrumente-service-aparatura-service/statie-aer-cald-forward-fw-bf03,https://img.gsmnet.ro/600x600/products/202982/statie-aer-cald-forward-1-1745850389.jpg,2026-08-03 14:39:56,0
340880,4713435791912,"Memorie Externa USB-A Adata C906, 32Gb AC906-32G-RBK ",Adata,30.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/memorie-externa-usb-a-adata-c906-32gb-ac906-32g-rbk,https://img.gsmnet.ro/600x600/products/202988/memorie-externa-usb-a-adata-1-1745844852.jpg,2026-08-03 14:39:56,0
340881,4718050609642,"Memorie Externa USB-A Adata C008, 16Gb AC008-16G-RWE ",Adata,29.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/memorie-externa-usb-a-adata-c008-16gb-ac008-16g-rwe,https://img.gsmnet.ro/600x600/products/202989/memorie-externa-usb-a-adata-1-1745844603.jpg,2026-08-03 14:39:56,0
340883,6957303873203,"Cablu Video UGREEN, HDMI - HDMI, 8K, 1.5m, Negru ",UGREEN,81.99,0,https://www.gsmnet.ro/accesorii-pc-laptop-accesorii-audio-video/cablu-video-ugreen-hdmi-hdmi-8k-1-5m-negru,https://img.gsmnet.ro/600x600/products/202991/cablu-video-ugreen-hdmi-6-1745911189.jpg,2026-08-03 14:39:56,0
340886,0660982700222,"Acumulator pentru OnePlus 10T / Ace Pro, BLP945 ",Aftermarket,74.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-oneplus-10t-ace-pro-blp945,https://img.gsmnet.ro/600x600/products/202994/acumulator-pentru-oneplus-10t-1-1748260260.jpg,2026-08-03 14:39:56,0
340887,0660982700239,"Acumulator pentru Realme 10, BLP957 ",Aftermarket,38.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-realme-10-blp957,https://img.gsmnet.ro/600x600/products/202995/acumulator-pentru-realme-10-1-1747828643.jpg,2026-08-03 14:39:56,0
340889,0660982700253,"Acumulator pentru Oppo Reno12, BLPA59 ",Aftermarket,57.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-oppo-reno12-blpa59,https://img.gsmnet.ro/600x600/products/202997/acumulator-pentru-oppo-reno12-1-1752743404.jpg,2026-08-03 14:39:56,0
340891,0660982700277,"Acumulator pentru Xiaomi Mi 10T 5G / 10T Pro 5G, BM53 ",Aftermarket,54.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-xiaomi-mi-10t-5g-10t-pro-5g-bm53,https://img.gsmnet.ro/600x600/products/202999/acumulator-pentru-xiaomi-mi-1-1747822000.jpg,2026-08-03 14:39:56,0
340892,0660982700284,"Acumulator pentru Xiaomi Redmi Note 9T 5G, BM54 ",Aftermarket,34.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-xiaomi-redmi-note-9t-5g-bm54,https://img.gsmnet.ro/600x600/products/203000/acumulator-pentru-xiaomi-redmi-1-1747910116.jpg,2026-08-03 14:39:56,0
340893,0660982700291,"Acumulator pentru  Xiaomi 14T / 13T / Poco X6 Pro / M6 Pro 4G / Redmi Note 13 Pro 4G, BM5T ",Aftermarket,56.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-xiaomi-14t-13t-poco-x6-pro-m6-pro-4g-redmi-note-13-pro-4g-bm5t,https://img.gsmnet.ro/600x600/products/203001/acumulator-pentru-xiaomi-1-1747815891.jpg,2026-08-03 14:39:56,0
340894,0660982700307,"Acumulator pentru Xiaomi Poco X5 / Redmi Note 12 5G, BN5J ",Aftermarket,44.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-xiaomi-poco-x5-redmi-note-12-5g-bn5j,https://img.gsmnet.ro/600x600/products/203002/acumulator-pentru-xiaomi-poco-1-1747821498.jpg,2026-08-03 14:39:56,0
340895,0660982700314,"Acumulator pentru Xiaomi Redmi 12C, BN5L ",Aftermarket,32.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-xiaomi-redmi-12c-bn5l,https://img.gsmnet.ro/600x600/products/203003/acumulator-pentru-xiaomi-redmi-1-1747821744.jpg,2026-08-03 14:39:56,0
340896,0660982700321,"Acumulator pentru Xiaomi Poco M6 4G / Redmi 13, BN5T ",Aftermarket,29.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-pentru-xiaomi-poco-m6-4g-redmi-13-bn5t,https://img.gsmnet.ro/600x600/products/203004/acumulator-pentru-xiaomi-poco-1-1747741389.jpg,2026-08-03 14:39:56,0
